C,H,O,N,S,P,Se,Na,Cl,13C,m/z,H/C,O/C,KM,NKM,KMD,DBE,DBE-O,13Cratio,AImod,Q1P1-10m,Q1P1-20m,Q1P1-30m,Q1P1-60m,Q1P1-90m,Q1P1-315m,Q1P4-0.5m,Q1P4-10m,Q1P4-20m,Q1P4-30m,Q1P4-60m,Q1P4-90m,Q1P4-314m,Q1P6-10m,Q1P6-20m,Q1P6-30m,Q1P6-60m,Q1P6-90m,Q1P6-822m,Q1P7-0.5m,Q1P7-10m,Q1P7-20m,Q1P7-30m,Q1P7-60m,Q1P7-90m,Q1P7-3345m,Q2P1-10m,Q2P1-20m,Q2P1-30m,Q2P1-30m-2,Q2P1-60m,Q2P1-90m,Q2P1-316m,Q2P4-0.5m,Q2P4-10m,Q2P4-20m,Q2P4-30m,Q2P4-60m,Q2P4-90m,Q2P4-352m,Q2P6-0.5m,Q2P6-10m,Q2P6-20m,Q2P6-30m,Q2P6-60m,Q2P6-90m,Q2P6-922m,Q2P7-0.5m,Q2P7-10m,Q2P7-20m,Q2P7-30m,Q2P7-60m,Q2P7-90m,Q2P7-3237m,Q4P1-10m,Q4P1-20m,Q4P1-30m,Q4P1-90m,Q4P1-150m,Q4P1-316m,Q4P2-10m,Q4P2-30m,Q4P2-60m,Q4P2-90m,Q4P2-176m,Q4P4-10m,Q4P4-20m,Q4P4-30m,Q4P4-40m,Q4P4-50m,Q4P4-334m,Q4P5-10m,Q4P5-20m,Q4P5-30m,Q4P5-40m,Q4P5-90m,Q4P5-139m,Q4P6-10m,Q4P6-20m,Q4P6-30m,Q4P6-40m,Q4P6-120m,Q4P6-871,Q4P7-10m,Q4P7-20m,Q4P7-30m,Q4P7-40m,Q4P7-200m,Q4P7-3415m,Q1P7-MQ1,Q1P7-MQ2,Q1P7-MQ3,Q2P1-MQ1,Q2P1-MQ2,Q2P1-MQ3,PLFA-3,PLFA-4,PLFA-5,PLFA-6,PLFA-7,PLFA-New2b
22,34,9,0,1,0,0,0,0,0,473.185076,1.54545455,0.409090909,472.656713,473,0.343286783,6,-3,0.244691608,0.0303030303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.1877374,0,0,52.1331006,0
24,30,8,2,0,0,0,0,0,0,473.192938,1.25,0.333333333,472.664567,473,0.335433162,9,1,0.266936299,0.277777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.427002,7.9854417,0,0,0,10.7005064
22,34,11,0,0,0,0,0,0,0,473.202834,1.54545455,0.5,472.674452,473,0.325548412,6,-5,0.244691608,0.0303030303,0,0,0,0,101.818102,0,0,82.790045,0,87.086301,88.999995,95.1278808,0,94.8801099,94.9926185,83.1805762,75.296307,75.2080547,0,0,223.884647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.901189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.9739597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.9998861,42.4371774
26,34,8,0,0,0,0,0,0,0,473.21809,1.30769231,0.307692308,472.689691,473,0.310309247,10,2,0.289180991,0.272727273,120.207419,0,0,0,100.56631,0,0,94.8263863,132.754437,118.106046,97.1522962,98.8780301,0,75.2226266,106.793581,89.2467253,100.398944,108.21334,211.23555,0,230.396689,265.119811,251.75313,268.527057,225.985595,0,0,0,0,0,0,0,0,109.812031,0,0,100.999992,120.865627,0,100.556759,0,0,0,0,0,0,0,0,0,78.5298857,0,0,0,0,86.6126241,136.732754,141.886906,151.006757,127.048401,101.799033,149.159435,118.349243,125.234656,99.2443801,0,141.148834,0,91.9432756,109.798224,106.890925,155.017022,100.661591,115.152541,132.66467,153.00133,0,0,0,0,122.178367,80.9548107,0,0,0,0,117.947441,171.434224,141.061328,0,0,0,0,0,0,0,23.7628314,0,0,0,0,27.421378
23,38,10,0,0,0,0,0,0,0,473.239219,1.65217391,0.434782609,472.710796,473,0.28920364,5,-5,0.255813953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2082703
19,25,13,1,0,0,0,0,0,0,474.125312,1.31578947,0.684210526,473.5959,474,0.404100259,7,-6,0.21132457,0.0434782609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.7172624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,25,10,1,0,0,0,0,0,0,474.140569,1.08695652,0.434782609,473.611139,474,0.388861095,11,1,0.255813953,0.352941176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.331852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.5242457,0,32.1548757,28.753197,0,0,32.0576451,0,0,31.6918807,0,39.4011444,0,40.4283416,0,0,0,0,0,35.8257501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.8563429,0
24,29,9,1,0,0,0,0,0,0,474.176954,1.20833333,0.375,473.647484,474,0.352516323,10,1,0.266936299,0.297297297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.29185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.1411847,0,0,0,0,0,0,16.5503573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.4392203,76.4347355,67.522232,76.8611501,58.3881476,79.9213748
25,33,8,1,0,0,0,0,0,0,474.213339,1.32,0.32,473.683828,474,0.316171551,9,1,0.278058645,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.2834414,0,0,31.7211683,0,27.8601353
22,20,12,0,0,0,0,0,0,0,475.088199,0.909090909,0.545454545,474.557711,475,0.442289027,13,1,0.244691608,0.4375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207.770391,0,0,189.471125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.433773,0,75.8281769,65.2869513,102.973959,0,79.7988564,81.2026231,0,106.877937,0,87.1239661,0,128.888761,83.2609187,87.0240173,0,0,87.2344412,102.87987,81.1404757,0,0,0,0,95.6126133,0,0,0,0,0,88.9445143,87.8092658,94.3816171,0,0,0,0,0,0,0,0,0,0,0,0,0
19,24,14,0,0,0,0,0,0,0,475.109328,1.26315789,0.736842105,474.578817,475,0.42118342,8,-6,0.21132457,0.0833333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.8559351,28.6141956,0,0,0,0,0,0,0,0,171.794565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9168792,0,0,0,44.2700007,0,0,0,0,31.7348348,20.8357665,0,0,0,0,0,0,53.9084644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,20,8,2,0,0,0,0,0,0,475.114688,0.8,0.32,474.584171,475,0.415829005,15,7,0.278058645,0.578947368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.956414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,24,11,0,0,0,0,0,0,0,475.124584,1.04347826,0.47826087,474.594056,475,0.405944255,12,1,0.255813953,0.371428571,397.734834,396.324944,392.01982,378.984169,416.955683,394.457492,312.794907,337.910496,333.644863,380.791926,366.632382,359.93364,0,382.822272,389.195572,365.378544,362.983168,381.58126,0,349.544417,395.299971,344.708943,397.371552,0,337.626302,0,351.754497,0,380.61559,389.058714,370.311826,398.626337,395.782696,390.990751,296.997525,342.469066,377.819497,394.324892,0,389.591448,369.473499,0,343.738495,0,0,0,340.182693,0,0,317.363029,0,0,273.688004,333.143059,544.757615,464.573657,508.572379,484.353983,519.174262,549.842048,492.967391,455.864975,351.954287,489.162011,0,488.309725,529.526611,558.921656,512.971793,497.403597,480.685436,449.505957,468.27861,488.792284,494.146183,469.557431,0,473.968065,522.802793,525.507148,511.847593,0,0,488.540754,455.138865,479.189617,515.473755,557.908589,460.767298,0,0,0,0,0,0,0,0,0,0,0,0
20,28,11,0,1,0,0,0,0,0,475.127955,1.4,0.55,474.597423,475,0.402577019,7,-4,0.222446916,0.037037037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369.24664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.4499178,72.4613467,70.8378755,72.2799846,0,66.5174325
22,24,10,2,0,0,0,0,0,0,475.135817,1.09090909,0.454545455,474.605277,475,0.394723398,10,0,0.244691608,0.333333333,0,0,0,0,0,0,0,65.0687276,0,0,61.9774263,59.8245951,0,56.6661214,55.1905518,53.4282854,63.7725764,0,178.583624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.9740591,36.5434376,49.7810911,0,31.395543,0,0,42.4209426,0,46.6896215,0,0,0,36.8085428,0,40.5205013,40.1236148,48.7424949,0,0,0,0,0,0,0,0,0,0,0,0,0,38.6039526,0,0,0,0,0,0,0,45.7562908,0,0,0,54.145113,0
20,28,13,0,0,0,0,0,0,0,475.145713,1.4,0.65,474.615161,475,0.384838648,7,-6,0.222446916,0.037037037,131.00211,138.004567,135.116288,0,132.06472,0,0,100.78312,107.17113,96.4099919,141.211351,135.55015,0,140.973625,165.987679,128.432761,115.514903,137.986643,319.588699,151.722898,0,0,0,307.509394,0,0,0,0,0,133.212424,0,115.304679,0,168.055053,0,0,123.212023,130.273103,0,101.380102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.8959487,0,57.6221915,55.0819858,81.2646508,0,70.3558756,81.5866403,0,82.4227732,0,54.3176874,92.9576294,77.1793992,44.2400222,54.3558568,0,57.4677833,66.2087181,65.262128,0,106.401841,0,117.459077,0,0,96.5438891,0,0,0,0,51.3409174,0,67.8280211,0,0,0,0,0,0,0,0,0,0,0,0,0
24,28,10,0,0,0,0,0,0,0,475.16097,1.16666667,0.416666667,474.630401,475,0.369599483,11,1,0.266936299,0.315789474,696.757331,728.044362,682.523276,733.382977,676.579649,755.398489,659.034157,679.199212,668.433537,695.667891,666.1632,681.557728,0,685.611592,644.831815,651.155478,685.546025,697.049241,780.607672,546.227101,795.886622,765.993654,824.083949,522.916652,773.468166,1060.06662,686.69077,427.989536,704.478197,701.429378,770.089341,688.366789,712.255442,622.918331,629.413679,716.199642,674.985969,651.636126,649.170705,731.090159,627.544414,0,699.534621,709.766151,659.765653,761.524802,712.894373,0,0,657.604948,605.213826,657.981402,573.287256,735.268498,795.560378,777.383318,822.058448,822.451266,781.043264,752.430055,854.34938,757.67115,730.722841,789.449197,0,842.524099,724.157219,781.521875,798.795326,802.765989,868.805472,772.97269,734.699645,803.539638,843.157581,689.127048,0,686.178475,767.827464,861.288216,720.860014,0,703.215211,782.60093,689.452858,840.280952,802.408206,794.591674,733.798103,0,0,0,0,0,0,0,0,0,0,0,0
23,28,9,2,0,0,0,0,0,0,475.172203,1.2173913,0.391304348,474.641621,475,0.358378627,9,0,0.255813953,0.272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.6553789,0,0,0,0,0,0,0,0,0,196.286784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.807414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.3346383,48.3677887,43.1276493,49.4828563,36.3683802,44.5285561
25,32,7,0,1,0,0,0,0,0,475.179597,1.28,0.28,474.649007,475,0.350993083,10,3,0.278058645,0.268292683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.410146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,32,12,0,0,0,0,0,0,0,475.182099,1.52380952,0.571428571,474.651506,475,0.348493876,6,-6,0.233569262,0,0,0,0,0,0,0,0,60.1721963,0,0,47.5295597,0,0,40.3856133,42.2071537,45.2047091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.3689713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,32,9,0,0,0,0,0,0,0,475.197355,1.28,0.36,474.666745,475,0.333254712,10,1,0.278058645,0.268292683,513.990111,531.142438,499.494382,572.666024,501.51697,570.371786,468.491054,560.485338,533.891301,532.47057,482.868075,533.754813,0,459.040816,480.551449,495.49438,477.932028,547.342934,795.707525,428.067115,572.717965,307.804737,510.836308,590.340912,695.429582,540.988604,475.048596,0,535.83603,535.35903,551.347058,520.03683,527.23436,470.21924,487.769337,510.456474,511.799973,484.994279,560.18315,521.670017,523.41101,0,566.301133,580.94515,542.963675,605.941447,533.825569,0,0,537.608915,457.375166,467.202599,406.33873,550.190401,436.89404,544.837857,535.157303,569.600488,457.468865,466.752803,533.87039,510.158008,556.932372,478.050803,0,541.916038,422.365945,432.742085,513.550282,484.799382,563.762895,500.034504,463.730795,520.120424,550.379601,439.909825,0,442.785781,436.651535,584.448048,461.296412,0,492.314613,474.628069,466.386187,511.053374,548.44948,489.448786,469.019442,0,0,0,0,0,0,130.574097,118.059746,107.147966,113.013854,164.627449,118.639978
22,36,11,0,0,0,0,0,0,0,475.218484,1.63636364,0.5,474.687851,475,0.312149105,5,-6,0.244691608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6481219
26,36,8,0,0,0,0,0,0,0,475.23374,1.38461538,0.307692308,474.70309,475,0.29690994,9,1,0.289180991,0.227272727,130.329779,126.413802,127.826464,0,0,148.938845,0,127.910443,150.769615,115.759253,119.206396,137.38802,0,111.243509,93.0852385,104.689668,148.655837,117.378371,0,0,220.855407,0,0,280.795007,0,243.069752,0,0,0,0,0,123.759376,0,0,0,0,140.387298,119.972462,0,135.905212,0,0,146.949072,0,0,0,0,0,0,131.362265,0,133.990606,0,0,61.8919595,114.963537,119.654803,141.011292,80.5612149,75.6639311,111.506583,114.579041,106.189088,95.6654305,0,121.650237,0,80.131554,114.84227,79.2533645,111.978807,88.8324323,82.5813626,107.027273,116.642953,0,0,0,0,110.692868,85.2531826,0,0,0,0,100.350125,99.3355484,82.9136813,0,0,0,0,0,0,0,66.5285273,92.4970202,0,92.1151512,56.639094,68.7464164
22,23,11,1,0,0,0,0,0,0,476.119833,1.04545455,0.5,475.588193,476,0.411806559,11,0,0.244691608,0.35483871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0988099,37.4959414,0,0,0,0,0,0,147.109721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.0460079,0,47.9109416,60.459427,70.2196623,0,32.0994295,51.7018443,0,62.7553065,0,52.7335957,92.7843527,76.2162107,0,40.7064833,0,48.6106104,54.7316695,46.8463942,65.8388575,0,0,0,0,0,59.8756816,0,0,0,0,47.4714323,47.3656067,65.5331114,0,0,0,0,0,0,0,0,0,0,0,0,0
19,27,13,1,0,0,0,0,0,0,476.140962,1.42105263,0.684210526,475.609299,476,0.390700952,6,-7,0.21132457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197.287577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,27,10,1,0,0,0,0,0,0,476.156219,1.17391304,0.434782609,475.624538,476,0.375461787,10,0,0.255813953,0.294117647,0,0,100.178036,0,105.349768,0,0,80.1773353,0,79.1025551,87.913705,65.3603913,0,77.5865592,89.2746563,74.7017264,79.6419301,91.5151689,206.510979,0,0,205.533312,0,173.627022,0,0,0,0,0,0,0,0,0,0,0,0,86.0543613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.4863741,108.432737,97.401986,95.2770289,91.5689943,112.262477,108.843402,114.797243,0,80.8211235,0,76.1230414,96.2892344,107.08278,102.691939,93.9818969,81.5798639,77.7958371,70.6171044,82.9172046,100.162685,0,0,0,0,104.274589,68.6498648,0,0,0,0,82.4690357,78.2754571,104.858794,0,0,0,0,0,0,0,53.6620267,78.9597237,64.09292,56.5790255,96.6557441,76.2992147
24,31,9,1,0,0,0,0,0,0,476.192604,1.29166667,0.375,475.660883,476,0.339117016,9,0,0.266936299,0.243243243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.3109841,31.1706515,0,0,0,0,0,15.960788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.4838672,75.9605383,74.3400403,105.93833,69.3342235,103.765235
25,35,8,1,0,0,0,0,0,0,476.228989,1.4,0.32,475.697228,476,0.302772244,8,0,0.278058645,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.6002131,0,0,0,0
31,43,3,1,0,0,0,0,0,0,476.317016,1.38709677,0.0967741935,475.785156,476,0.214843536,10,7,0.34479272,0.298245614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.01298585,0,0,0,0,0
21,18,13,0,0,0,0,0,0,0,477.067463,0.857142857,0.619047619,476.534766,477,0.465234491,13,0,0.233569262,0.448275862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.737724,0,0,0,0,0,0,0,0,26.9909887,0,0,0,43.233828,0,0,0,0,0,0,0,0,0,0,0,0,46.1841868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,18,9,2,0,0,0,0,0,0,477.093953,0.75,0.375,476.561226,477,0.43877447,15,6,0.266936299,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,876.582299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,22,12,0,0,0,0,0,0,0,477.103849,1,0.545454545,476.57111,477,0.42888972,12,0,0.244691608,0.375,375.554873,358.618422,345.301694,327.643233,390.818428,358.098578,310.738322,298.793634,290.694852,359.073688,358.718189,337.380327,0,370.971084,386.652908,356.995268,360.323252,324.508618,0,373.486451,344.195664,283.605074,367.45671,192.347393,317.878616,469.462207,350.315062,0,352.824973,376.15121,378.989221,367.126557,369.493944,415.085596,232.050994,338.215034,361.619561,392.827229,0,346.11988,378.363642,0,301.416405,313.400217,261.460622,322.42512,270.05053,0,0,0,0,310.866588,219.676063,304.94438,577.269305,412.315259,416.175985,432.636019,507.36719,579.21312,449.782833,401.087793,289.792493,467.266132,0,440.842628,580.384273,580.765295,441.059278,479.893391,435.624518,382.96667,447.331429,447.583704,433.788701,518.531714,0,512.479694,559.065295,470.716919,532.707096,0,0,549.826192,467.168427,462.247777,459.961803,521.650637,518.283088,0,0,0,0,0,0,0,0,0,0,0,0
19,26,12,0,1,0,0,0,0,0,477.10722,1.36842105,0.631578947,476.574478,477,0.425522484,7,-5,0.21132457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.594566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,22,11,2,0,0,0,0,0,0,477.115082,1.04761905,0.523809524,476.582331,477,0.417668863,10,-1,0.233569262,0.333333333,0,0,0,0,0,0,0,0,0,0,52.4997191,0,0,36.873937,58.4722363,54.9292273,54.2443228,0,0,0,0,0,0,0,218.638945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.8372888,0,29.5375689,0,0,0,0,0,0,34.7621018,0,0,0,0,0,0,0,36.3637517,37.9882998,33.9117336,0,0,0,0,0,0,50.1138555,0,0,0,0,0,0,39.719946,0,0,0,0,0,0,0,0,0,0,0,0,0
23,26,11,0,0,0,0,0,0,0,477.140234,1.13043478,0.47826087,476.607455,477,0.392544948,11,0,0.255813953,0.314285714,1053.36419,1051.71676,1042.79126,1093.39812,1104.59908,1086.19849,920.448902,992.633592,989.596623,1029.04949,1020.76462,1020.5132,0,1047.74576,1041.92755,1004.4152,1010.65035,1028.61008,1191.49476,873.268197,1360.37378,1474.7956,930.07422,907.88662,650.209555,753.04246,977.035929,662.016897,1034.35086,1041.52761,1075.84034,1046.6735,1074.44777,1045.75565,897.426198,1053.33199,995.988599,1042.25022,979.537388,1053.30174,992.621223,0,996.534613,1027.00026,941.150944,1030.67788,1028.54943,741.083939,0,919.580525,854.716969,962.870312,894.731548,1063.87039,1335.12395,1149.91602,1220.12428,1189.05738,1270.95925,1318.5415,1238.85682,1161.29732,959.478612,1192.1838,0,1208.22646,1231.85511,1290.63221,1206.77064,1283.53086,1228.52388,1129.41836,1184.39017,1203.74586,1237.97228,1232.12096,637.70334,1195.85852,1187.26903,1196.68257,1202.77482,652.029604,1064.94404,1241.2164,1201.46394,1221.08663,1216.64249,1286.92484,1265.30744,0,0,0,0,0,0,0,55.1586373,0,66.0070516,74.9452573,62.4841193
22,26,10,2,0,0,0,0,0,0,477.151467,1.18181818,0.454545455,476.618676,477,0.381324091,9,-1,0.244691608,0.266666667,133.829888,132.851246,149.934276,0,140.414613,0,0,145.272838,109.915044,139.454312,148.937751,137.03256,0,138.543181,152.434171,133.278325,151.110622,151.850217,0,114.998278,172.362705,237.943527,277.39208,0,157.120228,0,156.336383,0,158.479669,151.05039,0,157.810207,0,150.375053,0,147.380322,145.638114,124.378592,0,0,0,0,106.298521,0,0,0,0,0,0,117.403499,0,0,0,190.951761,0,81.1611275,65.8868929,86.023793,79.9320787,81.6391639,84.3433479,84.8772603,86.3461491,79.2046336,0,86.8029036,92.1127347,72.8646515,92.9284206,63.6427258,0,85.1725046,89.3928073,91.5744534,89.7033142,126.171838,0,0,100.671457,70.0804557,106.036298,0,0,0,0,80.1836514,81.0125017,77.8157372,0,0,0,0,0,0,0,47.1917272,0,0,55.2447884,0,50.4630916
24,30,8,0,1,0,0,0,0,0,477.158861,1.25,0.333333333,476.626061,477,0.373938547,10,2,0.266936299,0.263157895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.6036597,0
